Date,AT_solar_generation_actual,BE_solar_generation_actual,BG_solar_generation_actual,CH_solar_generation_actual,CZ_solar_generation_actual,Power,Temp,radiation_direct,radiation_h
2015-01-14T23:00:00+0100,0,0,0,0,0,0,0.643,0,0
2015-01-15T00:00:00+0100,0,0,0,0,0,0,0.704,0,0
2015-01-15T01:00:00+0100,0,0,0,0,0,0,0.794,0,0
2015-01-15T02:00:00+0100,0,0,0,0,0,0,0.94,0,0
2015-01-15T03:00:00+0100,0,0,0,0,0,0,1.066,0,0
2015-01-15T04:00:00+0100,0,0,0,0,0,0,1.328,0,0
2015-01-15T05:00:00+0100,0,0,0,0,0,0,1.764,0,0
2015-01-15T06:00:00+0100,0,0,1,0,0,0,2.145,0,0
2015-01-15T07:00:00+0100,1,0,64,0,4.66,0,2.482,0.0001,0.0068
2015-01-15T08:00:00+0100,9,0.04,257,0.93,101.79,156,2.823,0.182,7.6737
2015-01-15T09:00:00+0100,32,21.96,449,6.67,302.89,965,3.489,1.3968,40.2074
2015-01-15T10:00:00+0100,63,52.64,568,14.03,458.93,2365,4.309,3.039,71.5688
2015-01-15T11:00:00+0100,90,78.13,637,17.75,530.2,3469,5.144,4.0416,90.0835
2015-01-15T12:00:00+0100,102,101.76,593,19.51,613.74,3589,5.907,4.3725,95.244
2015-01-15T13:00:00+0100,97,118.89,496,18.36,478.37,3194,6.533,5.2072,95.4788
2015-01-15T14:00:00+0100,76,106.42,294,18.32,237.81,2231,6.841,4.2976,75.4838
2015-01-15T15:00:00+0100,44,74.11,74,12.02,75.69,1010,6.642,1.7659,37.8798
2015-01-15T16:00:00+0100,14,31.45,1,3.17,5.01,171,6.103,0.154,4.4184
2015-01-15T17:00:00+0100,1,0.22,0,0.01,0,5,5.873,0,0
2015-01-15T18:00:00+0100,0,0,0,0,0,0,5.714,0,0
2015-01-15T19:00:00+0100,0,0,0,0,0,0,5.568,0,0
2015-01-15T20:00:00+0100,0,0,0,0,0,0,5.408,0,0
2015-01-15T21:00:00+0100,0,0,0,0,0,0,5.218,0,0
2015-01-15T22:00:00+0100,0,0,0,0,0,0,5.023,0,0
2015-01-15T23:00:00+0100,0,0,0,0,0,0,4.794,0,0
2015-01-16T00:00:00+0100,0,0,0,0,0,0,4.515,0,0
2015-01-16T01:00:00+0100,0,0,0,0,0,0,4.262,0,0
2015-01-16T02:00:00+0100,0,0,0,0,0,0,4.072,0,0
2015-01-16T03:00:00+0100,0,0,0,0,0,0,3.861,0,0
2015-01-16T04:00:00+0100,0,0,0,0,0,0,3.639,0,0
2015-01-16T05:00:00+0100,0,0,0,0,0,0,3.427,0,0
2015-01-16T06:00:00+0100,0,0,1,0,0,0,3.194,0,0
2015-01-16T07:00:00+0100,2,0,96,0,4.35,0,2.993,0.0007,0.0152
2015-01-16T08:00:00+0100,12,0.1,337,1.13,45.85,292,2.983,0.6748,12.4839
2015-01-16T09:00:00+0100,39,49.6,533,7.83,178.06,1737,3.852,4.7619,57.4907
2015-01-16T10:00:00+0100,81,220.42,649,20.86,279.52,3489,4.698,10.1472,97.9599
2015-01-16T11:00:00+0100,119,450.25,677,27.41,314.71,4690,5.277,12.5603,120.2048
2015-01-16T12:00:00+0100,138,648.53,625,23.1,245.85,4721,5.691,11.0495,121.1686
2015-01-16T13:00:00+0100,130,896.11,536,17.55,171.8,3852,5.824,8.1748,105.5899
2015-01-16T14:00:00+0100,96,744.22,312,12.32,111.42,2642,5.564,5.0096,77.2005
2015-01-16T15:00:00+0100,50,353.1,75,6.48,40.96,1215,4.787,1.7281,37.1697
2015-01-16T16:00:00+0100,13,72.77,0,1.26,3.9,176,3.65,0.1117,3.8916
2015-01-16T17:00:00+0100,1,0.4,0,0,0,4,3.245,0,0
2015-01-16T18:00:00+0100,0,0,0,0,0,0,3.028,0,0
2015-01-16T19:00:00+0100,0,0,0,0,0,0,2.741,0,0
2015-01-16T20:00:00+0100,0,0,0,0,0,0,2.404,0,0
2015-01-16T21:00:00+0100,0,0,0,0,0,0,2.116,0,0
2015-01-16T22:00:00+0100,0,0,0,0,0,0,1.856,0,0
2015-01-16T23:00:00+0100,0,0,0,0,0,0,1.683,0,0
2015-01-17T00:00:00+0100,0,0,0,0.03,0,0,1.576,0,0
2015-01-17T01:00:00+0100,0,0,0,0.03,0,0,1.48,0,0
2015-01-17T02:00:00+0100,0,0,0,0.03,0,0,1.367,0,0
2015-01-17T03:00:00+0100,0,0,0,0.03,0,0,1.259,0,0
2015-01-17T04:00:00+0100,0,0,0,0.03,0,0,1.161,0,0
2015-01-17T05:00:00+0100,0,0,0,0.03,0,0,1.008,0,0
2015-01-17T06:00:00+0100,0,0,0,0.03,0,0,0.861,0,0
2015-01-17T07:00:00+0100,1,0,46,0.03,4.18,0,0.708,0.0001,0.0047
2015-01-17T08:00:00+0100,9,0.39,179,0.16,17.06,91,0.653,0.1707,7.4338
2015-01-17T09:00:00+0100,30,109.05,291,1.39,54.25,917,1.103,1.9181,43.1892
2015-01-17T10:00:00+0100,58,425.88,354,3.75,96.33,2494,1.7,9.2842,95.0677
2015-01-17T11:00:00+0100,81,790.34,376,6.12,122.85,4013,2.464,26.0062,135.8736
2015-01-17T12:00:00+0100,88,1023.86,366,6.98,97.37,4695,3.127,40.796,148.0491
2015-01-17T13:00:00+0100,77,1041.97,304,6.94,69.8,4342,3.46,42.6481,137.2537
2015-01-17T14:00:00+0100,55,854.79,173,5.64,45.01,3117,3.363,25.2862,104.8856
2015-01-17T15:00:00+0100,30,515.6,39,4.04,16.68,1478,2.471,7.5531,53.9571
2015-01-17T16:00:00+0100,8,132.59,0,1.28,3,253,0.717,0.4344,6.3332
2015-01-17T17:00:00+0100,0,0.88,0,0.07,0,5,0.002,0,0
2015-01-17T18:00:00+0100,0,0,0,0.03,0,0,-0.403,0,0
2015-01-17T19:00:00+0100,0,0,0,0.03,0,0,-0.811,0,0
2015-01-17T20:00:00+0100,0,0,0,0.03,0,0,-1.163,0,0
2015-01-17T21:00:00+0100,0,0,0,0.03,0,0,-1.427,0,0
2015-01-17T22:00:00+0100,0,0,0,0.03,0,0,-1.617,0,0
2015-01-17T23:00:00+0100,0,0,0,0.03,0,0,-1.804,0,0
2015-01-18T00:00:00+0100,0,0,0,0,0,0,-1.895,0,0
2015-01-18T01:00:00+0100,0,0,0,0,0,0,-1.876,0,0
2015-01-18T02:00:00+0100,0,0,0,0,0,0,-1.797,0,0
2015-01-18T03:00:00+0100,0,0,0,0,0,0,-1.729,0,0
2015-01-18T04:00:00+0100,0,0,0,0,0,0,-1.614,0,0
2015-01-18T05:00:00+0100,0,0,0,0,0,0,-1.515,0,0
2015-01-18T06:00:00+0100,0,0,0,0,0,0,-1.474,0,0
2015-01-18T07:00:00+0100,0,0,30,0,4.12,0,-1.498,0.0006,0.0182
2015-01-18T08:00:00+0100,7,0.09,106,0.48,23.66,249,-1.315,1.2982,15.1553
2015-01-18T09:00:00+0100,28,27.19,174,2.78,108.83,1890,-0.419,12.936,66.8959
2015-01-18T10:00:00+0100,57,133.94,231,6.83,197.51,4117,0.719,52.1466,111.3785
2015-01-18T11:00:00+0100,82,353.25,231,11.34,261.09,5860,1.779,96.4014,126.8267
2015-01-18T12:00:00+0100,95,575.6,217,14.2,231.35,6597,2.49,119.4609,126.5745
2015-01-18T13:00:00+0100,94,577.26,198,14.02,180.93,5981,2.797,102.4693,119.1431
2015-01-18T14:00:00+0100,76,417.62,97,9.73,118.19,4297,2.616,59.6911,99.7554
2015-01-18T15:00:00+0100,45,201.39,21,6.22,49.99,1987,1.532,16.2063,57.4552
2015-01-18T16:00:00+0100,14,64.52,0,1.56,5.23,275,-0.313,0.9823,7.7241
2015-01-18T17:00:00+0100,1,0.93,0,0.01,0,6,-0.966,0,0
2015-01-18T18:00:00+0100,0,0,0,0,0,0,-1.289,0,0
2015-01-18T19:00:00+0100,0,0,0,0,0,0,-1.665,0,0
2015-01-18T20:00:00+0100,0,0,0,0,0,0,-2.015,0,0
2015-01-18T21:00:00+0100,0,0,0,0,0,0,-2.328,0,0
2015-01-18T22:00:00+0100,0,0,0,0,0,0,-2.562,0,0
2015-01-18T23:00:00+0100,0,0,0,0,0,0,-2.73,0,0
2015-01-19T00:00:00+0100,0,0,0,0.03,0,0,-2.853,0,0
2015-01-19T01:00:00+0100,0,0,0,0.03,0,0,-2.903,0,0
2015-01-19T02:00:00+0100,0,0,0,0.03,0,0,-2.941,0,0
2015-01-19T03:00:00+0100,0,0,0,0.03,0,0,-2.939,0,0
2015-01-19T04:00:00+0100,0,0,0,0.03,0,0,-2.853,0,0
2015-01-19T05:00:00+0100,0,0,0,0.03,0,0,-2.726,0,0
2015-01-19T06:00:00+0100,0,0,0,0.03,0,0,-2.646,0,0
2015-01-19T07:00:00+0100,0,0,32,0.03,4.34,0,-2.607,0.0021,0.0388
2015-01-19T08:00:00+0100,5,1.43,142,0.72,9.79,293,-2.273,1.7743,17.4042
2015-01-19T09:00:00+0100,23,41.3,184,4.6,33.39,1552,-1.043,12.5224,69.363
2015-01-19T10:00:00+0100,48,106.3,265,10.75,57.84,3178,0.126,34.7856,115.1383
2015-01-19T11:00:00+0100,72,207.89,351,17.5,75.75,4473,1.104,56.1608,140.4473
2015-01-19T12:00:00+0100,85,280.59,352,20.13,85,4874,1.772,64.0918,147.0225
2015-01-19T13:00:00+0100,84,292.8,307,18.46,87.24,4487,2.007,51.9198,136.0758
2015-01-19T14:00:00+0100,70,281.1,175,11.53,63.98,3145,1.739,27.1241,105.0828
2015-01-19T15:00:00+0100,41,179.13,46,5.98,27.49,1436,0.754,6.8535,53.2273
2015-01-19T16:00:00+0100,12,63.57,0,1.33,3.7,238,-0.454,0.3924,6.524
2015-01-19T17:00:00+0100,1,1.87,0,0.03,0,5,-0.899,0,0
2015-01-19T18:00:00+0100,0,0,0,0.03,0,0,-1.11,0,0
2015-01-19T19:00:00+0100,0,0,0,0.03,0,0,-1.288,0,0
2015-01-19T20:00:00+0100,0,0,0,0.03,0,0,-1.429,0,0
2015-01-19T21:00:00+0100,0,0,0,0.03,0,0,-1.535,0,0
2015-01-19T22:00:00+0100,0,0,0,0.03,0,0,-1.594,0,0
2015-01-19T23:00:00+0100,0,0,0,0.03,0,0,-1.628,0,0
2015-01-20T00:00:00+0100,0,0,0,0,0,0,-1.691,0,0
2015-01-20T01:00:00+0100,0,0,0,0,0,0,-1.743,0,0
2015-01-20T02:00:00+0100,0,0,0,0,0,0,-1.797,0,0
2015-01-20T03:00:00+0100,0,0,0,0,0,0,-1.845,0,0
2015-01-20T04:00:00+0100,0,0,0,0,0,0,-1.846,0,0
2015-01-20T05:00:00+0100,0,0,0,0,0,0,-1.871,0,0
2015-01-20T06:00:00+0100,0,0,0,0,0,0,-1.915,0,0
2015-01-20T07:00:00+0100,0,0,30,0,4.44,0,-1.956,0.0007,0.0316
2015-01-20T08:00:00+0100,3,0.13,101,0.32,23.02,93,-1.799,0.4963,12.4923
2015-01-20T09:00:00+0100,15,36.56,177,1.46,91.67,628,-0.973,4.7479,59.0069
2015-01-20T10:00:00+0100,33,192.94,216,3.42,160.93,1229,-0.048,15.3355,107.8593
2015-01-20T11:00:00+0100,51,467.17,233,5.75,185.19,1780,0.649,28.8441,139.9187
2015-01-20T12:00:00+0100,64,651.61,267,5.84,163.71,2211,1.082,37.8188,150.2343
2015-01-20T13:00:00+0100,69,645.32,228,5.16,112.47,2183,1.237,34.8395,138.4157
2015-01-20T14:00:00+0100,60,539.37,133,4.36,61.37,1654,1.113,22.4869,106.659
2015-01-20T15:00:00+0100,37,339.41,30,2.16,25.36,843,0.417,8.1508,57.422
2015-01-20T16:00:00+0100,11,106.73,0,0.43,3.94,164,-0.801,0.7167,8.512
2015-01-20T17:00:00+0100,1,3.48,0,0,0,6,-1.279,0,0
2015-01-20T18:00:00+0100,0,0,0,0,0,0,-1.488,0,0
2015-01-20T19:00:00+0100,0,0,0,0,0,0,-1.718,0,0
2015-01-20T20:00:00+0100,0,0,0,0,0,0,-1.949,0,0
2015-01-20T21:00:00+0100,0,0,0,0,0,0,-2.167,0,0
2015-01-20T22:00:00+0100,0,0,0,0,0,0,-2.335,0,0
2015-01-20T23:00:00+0100,0,0,0,0,0,0,-2.519,0,0
2015-01-21T00:00:00+0100,0,0,0,0,0,0,-2.735,0,0
2015-01-21T01:00:00+0100,0,0,0,0,0,0,-2.934,0,0
2015-01-21T02:00:00+0100,0,0,0,0,0,0,-3.071,0,0
2015-01-21T03:00:00+0100,0,0,0,0,0,0,-3.145,0,0
2015-01-21T04:00:00+0100,0,0,0,0,0,0,-3.195,0,0
2015-01-21T05:00:00+0100,0,0,0,0,0,0,-3.224,0,0
2015-01-21T06:00:00+0100,0,0,0,0,0,0,-3.223,0,0
2015-01-21T07:00:00+0100,0,0,22,0,4.32,0,-3.216,0.0059,0.0769
2015-01-21T08:00:00+0100,11,2.62,75,0.38,22.55,177,-2.871,3.27,20.5743
2015-01-21T09:00:00+0100,39,82.11,128,2.69,87.97,1305,-1.696,24.7687,73.8504
2015-01-21T10:00:00+0100,76,271.95,185,6.39,138.13,2662,-0.483,72.0953,109.3379
2015-01-21T11:00:00+0100,107,512.26,214,9.57,168.41,3937,0.519,122.2701,120.1384
2015-01-21T12:00:00+0100,126,749.7,249,10.9,150.16,4720,1.187,147.1793,118.2095
2015-01-21T13:00:00+0100,123,809.82,207,10.6,116.93,4370,1.482,128.0339,112.2824
2015-01-21T14:00:00+0100,96,629.06,127,8.18,76.32,3081,1.359,75.7636,97.9921
2015-01-21T15:00:00+0100,55,358.01,30,3.97,28.26,1562,0.394,22.9075,61.4513
2015-01-21T16:00:00+0100,17,117.16,0,0.95,3.82,300,-1.354,1.458,9.7288
2015-01-21T17:00:00+0100,2,5.33,0,0.01,0,6,-1.87,0,0
2015-01-21T18:00:00+0100,0,0,0,0,0,0,-1.955,0,0
2015-01-21T19:00:00+0100,0,0,0,0,0,0,-2.103,0,0
2015-01-21T20:00:00+0100,0,0,0,0,0,0,-2.238,0,0
2015-01-21T21:00:00+0100,0,0,0,0,0,0,-2.337,0,0
2015-01-21T22:00:00+0100,0,0,0,0,0,0,-2.334,0,0
2015-01-21T23:00:00+0100,0,0,0,0,0,0,-2.367,0,0
2015-01-22T00:00:00+0100,0,0,0,0.03,0,0,-2.412,0,0
2015-01-22T01:00:00+0100,0,0,0,0.03,0,0,-2.472,0,0
2015-01-22T02:00:00+0100,0,0,0,0.03,0,0,-2.483,0,0
2015-01-22T03:00:00+0100,0,0,0,0.03,0,0,-2.468,0,0
2015-01-22T04:00:00+0100,0,0,0,0.03,0,0,-2.477,0,0
2015-01-22T05:00:00+0100,0,0,0,0.03,0,0,-2.558,0,0
2015-01-22T06:00:00+0100,0,0,0,0.03,0,0,-2.624,0,0
2015-01-22T07:00:00+0100,1,0,15,0.03,4.45,0,-2.647,0.0034,0.083
2015-01-22T08:00:00+0100,9,0.57,61,0.46,11.26,152,-2.386,1.4707,18.9035
2015-01-22T09:00:00+0100,32,41.4,111,2.6,43.28,856,-1.504,11.084,72.7403
2015-01-22T10:00:00+0100,62,97.33,146,5.2,84.99,1748,-0.507,30.6686,120.2524
2015-01-22T11:00:00+0100,90,130.47,169,8.53,99.62,2434,0.398,49.634,147.7688
2015-01-22T12:00:00+0100,110,152.78,172,9.39,88.75,2472,1.005,50.08,154.5394
2015-01-22T13:00:00+0100,112,135.61,133,8.79,64.42,2123,1.243,35.2334,140.5616
2015-01-22T14:00:00+0100,89,96.19,78,6.75,39.69,1520,1.113,16.744,104.2648
2015-01-22T15:00:00+0100,50,52.16,15,3.49,19.08,683,0.459,4.2602,51.2933
2015-01-22T16:00:00+0100,14,13.25,0,0.86,3.53,125,-0.622,0.2859,6.9045
2015-01-22T17:00:00+0100,1,0.22,0,0.04,0,6,-1.09,0,0
2015-01-22T18:00:00+0100,0,0,0,0.03,0,0,-1.311,0,0
2015-01-22T19:00:00+0100,0,0,0,0.03,0,0,-1.572,0,0
2015-01-22T20:00:00+0100,0,0,0,0.03,0,0,-1.816,0,0
2015-01-22T21:00:00+0100,0,0,0,0.03,0,0,-1.992,0,0
2015-01-22T22:00:00+0100,0,0,0,0.03,0,0,-2.069,0,0
2015-01-22T23:00:00+0100,0,0,0,0.03,0,0,-2.094,0,0
2015-01-23T00:00:00+0100,0,0,0,0,0,0,-2.111,0,0
2015-01-23T01:00:00+0100,0,0,0,0,0,0,-2.162,0,0
2015-01-23T02:00:00+0100,0,0,0,0,0,0,-2.297,0,0
2015-01-23T03:00:00+0100,0,0,0,0,0,0,-2.424,0,0
2015-01-23T04:00:00+0100,0,0,0,0,0,0,-2.541,0,0
2015-01-23T05:00:00+0100,0,0,0,0,0,0,-2.631,0,0
2015-01-23T06:00:00+0100,0,0,1,0,0,0,-2.708,0,0
2015-01-23T07:00:00+0100,0,0,50,0,4.64,0,-2.806,0.0015,0.0624
2015-01-23T08:00:00+0100,10,0.52,186,0.05,16,47,-2.63,1.3559,18.8016
2015-01-23T09:00:00+0100,32,56.92,289,0.86,46.28,350,-1.693,12.39,73.7711
2015-01-23T10:00:00+0100,63,215.64,376,2.28,75.31,818,-0.828,35.4977,120.189
2015-01-23T11:00:00+0100,90,382.38,425,3.67,105.9,1275,-0.123,61.8767,145.2311
2015-01-23T12:00:00+0100,104,466.48,399,4.48,121.48,1485,0.443,82.9547,149.1642
2015-01-23T13:00:00+0100,98,478.41,311,4.33,96.99,1401,0.77,84.2327,136.1955
2015-01-23T14:00:00+0100,76,396.03,160,3.5,60.6,1024,0.723,56.0923,110.3895
2015-01-23T15:00:00+0100,46,230.02,34,2.04,27.55,508,0.046,19.4434,66.1444
2015-01-23T16:00:00+0100,15,79.59,0,0.48,4.25,100,-1.39,1.5722,11.5386
2015-01-23T17:00:00+0100,1,3.21,0,0,0,7,-2.05,0,0
2015-01-23T18:00:00+0100,0,0,0,0,0,0,-2.354,0,0
2015-01-23T19:00:00+0100,0,0,0,0,0,0,-2.705,0,0
2015-01-23T20:00:00+0100,0,0,0,0,0,0,-3.055,0,0
2015-01-23T21:00:00+0100,0,0,0,0,0,0,-3.274,0,0
2015-01-23T22:00:00+0100,0,0,0,0,0,0,-3.375,0,0
2015-01-23T23:00:00+0100,0,0,0,0,0,0,-3.425,0,0
2015-01-24T00:00:00+0100,0,0,0,0,0,0,-3.476,0,0
2015-01-24T01:00:00+0100,0,0,0,0,0,0,-3.548,0,0
2015-01-24T02:00:00+0100,0,0,0,0,0,0,-3.635,0,0
2015-01-24T03:00:00+0100,0,0,0,0,0,0,-3.698,0,0
2015-01-24T04:00:00+0100,0,0,0,0,0,0,-3.686,0,0
2015-01-24T05:00:00+0100,0,0,0,0,0,0,-3.697,0,0
2015-01-24T06:00:00+0100,0,0,0,0,0,0,-3.709,0,0
2015-01-24T07:00:00+0100,0,0,5,0,4.14,0,-3.711,0.0049,0.1365
2015-01-24T08:00:00+0100,7,0.01,28,0.27,22.79,157,-3.374,1.9257,22.8505
2015-01-24T09:00:00+0100,24,15.75,64,2.67,94.49,737,-2.294,9.8687,75.9192
2015-01-24T10:00:00+0100,46,81.17,88,8.39,171.29,1220,-1.35,18.1793,118.4657
2015-01-24T11:00:00+0100,65,255.67,85,11.76,217.13,1730,-0.616,22.7468,143.4173
2015-01-24T12:00:00+0100,75,500.55,123,12.01,210.63,2017,-0.055,23.4559,149.9013
2015-01-24T13:00:00+0100,74,544.46,133,10.3,164.68,1920,0.309,20.2052,137.6888
2015-01-24T14:00:00+0100,58,458.92,79,6.57,92.95,1324,0.412,10.7566,101.1058
2015-01-24T15:00:00+0100,35,288.05,22,3.06,38.19,635,0.048,3.2319,51.1052
2015-01-24T16:00:00+0100,10,102.77,0,0.59,5.54,90,-0.731,0.211,7.4234
2015-01-24T17:00:00+0100,1,5.18,0,0,0,4,-0.961,0,0
2015-01-24T18:00:00+0100,0,0,0,0,0,0,-0.974,0,0
2015-01-24T19:00:00+0100,0,0,0,0,0,0,-1.033,0,0
2015-01-24T20:00:00+0100,0,0,0,0,0,0,-1.091,0,0
2015-01-24T21:00:00+0100,0,0,0,0,0,0,-1.128,0,0
2015-01-24T22:00:00+0100,0,0,0,0,0,0,-1.13,0,0
2015-01-24T23:00:00+0100,0,0,0,0,0,0,-1.098,0,0
2015-01-25T00:00:00+0100,0,0,0,0,0,0,-1.075,0,0
2015-01-25T01:00:00+0100,0,0,0,0,0,0,-1.05,0,0
2015-01-25T02:00:00+0100,0,0,0,0,0,0,-1.018,0,0
2015-01-25T03:00:00+0100,0,0,0,0,0,0,-1.022,0,0
2015-01-25T04:00:00+0100,0,0,0,0,0,0,-1.069,0,0
2015-01-25T05:00:00+0100,0,0,0,0,0,0,-1.149,0,0
2015-01-25T06:00:00+0100,0,0,1,0,0,0,-1.185,0,0
2015-01-25T07:00:00+0100,0,0,20,0,4.08,0,-1.188,0.0021,0.1102
2015-01-25T08:00:00+0100,6,0.29,66,0.08,11.83,126,-0.983,0.6684,17.4455
2015-01-25T09:00:00+0100,22,27,82,0.74,97.2,727,-0.308,3.6516,61.3059
2015-01-25T10:00:00+0100,42,109.64,108,2.06,241.74,1387,0.411,9.0005,105.4313
2015-01-25T11:00:00+0100,58,191.31,109,4.91,412.92,2016,1.025,13.2434,132.7815
2015-01-25T12:00:00+0100,67,221.04,97,8.51,429.99,2317,1.402,13.5872,138.2174
2015-01-25T13:00:00+0100,66,289.01,84,10,383.3,2242,1.56,11.1325,124.9201
2015-01-25T14:00:00+0100,54,267.41,49,7.97,319.8,1692,1.462,5.8158,89.1332
2015-01-25T15:00:00+0100,34,163.48,14,5.15,118.85,877,1.017,1.9482,45.131
2015-01-25T16:00:00+0100,11,52.74,0,1.93,19.43,177,0.234,0.2077,7.4485
2015-01-25T17:00:00+0100,1,2.02,0,0.06,0,9,-0.124,0,0.0001
2015-01-25T18:00:00+0100,0,0,0,0,0,0,-0.191,0,0
2015-01-25T19:00:00+0100,0,0,0,0,0,0,-0.245,0,0
2015-01-25T20:00:00+0100,0,0,0,0,0,0,-0.316,0,0
2015-01-25T21:00:00+0100,0,0,0,0,0,0,-0.383,0,0
2015-01-25T22:00:00+0100,0,0,0,0,0,0,-0.452,0,0
2015-01-25T23:00:00+0100,0,0,0,0,0,0,-0.552,0,0
2015-01-26T00:00:00+0100,0,0,0,0,0,0,-0.665,0,0
2015-01-26T01:00:00+0100,0,0,0,0,0,0,-0.743,0,0
2015-01-26T02:00:00+0100,0,0,0,0,0,0,-0.803,0,0
2015-01-26T03:00:00+0100,0,0,0,0,0,0,-0.838,0,0
2015-01-26T04:00:00+0100,0,0,0,0,0,0,-0.869,0,0
2015-01-26T05:00:00+0100,0,0,0,0,0,0,-0.932,0,0
2015-01-26T06:00:00+0100,0,0,0,0,0,0,-1.001,0,0
2015-01-26T07:00:00+0100,0,0,14,0,4.59,1,-1.064,0.0041,0.1809
2015-01-26T08:00:00+0100,11,0.02,53,0.37,22.96,141,-0.808,0.7228,19.035
2015-01-26T09:00:00+0100,39,8.76,99,2.54,90.03,542,-0.088,3.5713,63.5967
2015-01-26T10:00:00+0100,77,40.28,134,4.86,203.09,1103,0.598,7.7045,105.0546
2015-01-26T11:00:00+0100,108,83.26,153,6.35,357.1,1772,1.149,10.4149,130.0141
2015-01-26T12:00:00+0100,123,108.32,154,6.91,375.74,2250,1.466,9.1968,130.4317
2015-01-26T13:00:00+0100,117,122.98,124,6.39,321.04,2249,1.57,5.5543,107.2314
2015-01-26T14:00:00+0100,94,124.88,69,3.52,232.02,1584,1.458,2.4113,70.1979
2015-01-26T15:00:00+0100,57,131.64,15,1.53,97.69,790,1.202,0.6779,31.539
2015-01-26T16:00:00+0100,18,54.77,0,0.3,10.98,157,0.847,0.0593,4.5875
2015-01-26T17:00:00+0100,2,2.49,0,0,0,7,0.777,0,0
2015-01-26T18:00:00+0100,0,0,0,0,0,0,0.71,0,0
2015-01-26T19:00:00+0100,0,0,0,0,0,0,0.63,0,0
2015-01-26T20:00:00+0100,0,0,0,0,0,0,0.532,0,0
2015-01-26T21:00:00+0100,0,0,0,0,0,0,0.472,0,0
2015-01-26T22:00:00+0100,0,0,0,0,0,0,0.421,0,0
2015-01-26T23:00:00+0100,0,0,0,0,0,0,0.5,0,0
2015-01-27T00:00:00+0100,0,0,0,0.03,0,0,0.585,0,0
2015-01-27T01:00:00+0100,0,0,0,0.03,0,0,0.642,0,0
2015-01-27T02:00:00+0100,0,0,0,0.03,0,0,0.571,0,0
2015-01-27T03:00:00+0100,0,0,0,0.03,0,0,0.455,0,0
2015-01-27T04:00:00+0100,0,0,0,0.03,0,0,0.374,0,0
2015-01-27T05:00:00+0100,0,0,0,0.03,0,0,0.185,0,0
2015-01-27T06:00:00+0100,0,0,0,0.03,0,0,0.036,0,0
2015-01-27T07:00:00+0100,0,0,4,0.03,4.53,0,-0.012,0.0025,0.1503
2015-01-27T08:00:00+0100,8,2.75,25,0.15,9.97,139,0.129,0.5799,17.7109
2015-01-27T09:00:00+0100,27,72.31,45,0.71,31.44,1033,0.648,3.4159,62.2718
2015-01-27T10:00:00+0100,54,266.65,62,1.73,76.17,2223,1.201,8.6628,107.0844
2015-01-27T11:00:00+0100,80,493.78,70,3.36,154.06,3310,1.719,14.0125,137.7006
2015-01-27T12:00:00+0100,94,448.49,69,5.36,171.72,3723,2.092,15.132,144.9327
2015-01-27T13:00:00+0100,97,401.53,51,6.3,178.93,3209,2.271,12.1355,129.9779
2015-01-27T14:00:00+0100,82,457.63,24,5.53,156.16,2338,2.215,7.9603,99.6002
2015-01-27T15:00:00+0100,48,372.26,6,3.18,85.02,1294,1.795,3.1295,54.5791
2015-01-27T16:00:00+0100,15,164.93,0,1.07,14.27,292,0.856,0.2996,9.7992
2015-01-27T17:00:00+0100,1,9.18,0,0.07,1.92,12,0.339,0,0.0003
2015-01-27T18:00:00+0100,0,0,0,0.03,0,0,0.18,0,0
2015-01-27T19:00:00+0100,0,0,0,0.03,0,0,0.123,0,0
2015-01-27T20:00:00+0100,0,0,0,0.03,0,0,0.074,0,0
2015-01-27T21:00:00+0100,0,0,0,0.03,0,0,-0.048,0,0
2015-01-27T22:00:00+0100,0,0,0,0.03,0,0,-0.194,0,0
2015-01-27T23:00:00+0100,0,0,0,0.03,0,0,-0.287,0,0
2015-01-28T00:00:00+0100,0,0,0,0.03,0,0,-0.329,0,0
2015-01-28T01:00:00+0100,0,0,0,0.03,0,0,-0.341,0,0
2015-01-28T02:00:00+0100,0,0,0,0.03,0,0,-0.351,0,0
2015-01-28T03:00:00+0100,0,0,0,0.03,0,0,-0.353,0,0
2015-01-28T04:00:00+0100,0,0,0,0.03,0,0,-0.353,0,0
2015-01-28T05:00:00+0100,0,0,0,0.03,0,0,-0.351,0,0
2015-01-28T06:00:00+0100,0,0,0,0.03,0,0,-0.329,0,0
2015-01-28T07:00:00+0100,0,0,18,0.03,5.5,0,-0.329,0.0102,0.3266
2015-01-28T08:00:00+0100,13,0.47,76,0.81,41.3,143,-0.057,0.9842,20.9631
2015-01-28T09:00:00+0100,45,36.19,161,3.63,145.91,900,0.666,6.505,72.5101
2015-01-28T10:00:00+0100,93,127.32,194,5.8,300.83,1896,1.539,24.7234,129.1004
2015-01-28T11:00:00+0100,129,172.33,176,8.23,415.26,2847,2.311,48.5712,161.1908
2015-01-28T12:00:00+0100,127,169.07,159,8.26,394.16,3445,2.818,53.086,168.7543
2015-01-28T13:00:00+0100,116,110.16,123,7.31,266.42,3302,2.96,33.9265,152.0666
2015-01-28T14:00:00+0100,96,62.13,71,7.68,193.32,2438,2.799,16.1121,113.3131
2015-01-28T15:00:00+0100,60,37.44,23,5.77,86.32,1299,2.392,5.3462,61.9521
2015-01-28T16:00:00+0100,21,16.94,0,1.93,14.56,299,1.67,0.4668,11.5766
