Preds,Actual
43.5086,46.17768211
44.01977,45.61393179
44.55376,46.07093645
45.039516,46.91623494
45.69863,48.75892409
45.075466,48.18572827
45.247517,48.71472371
44.534435,47.81836489
45.738976,48.95041972
44.42317,46.10832743
45.25613,46.83049052
43.823658,43.57995601
44.796337,46.28990899
46.80113,49.68995351
46.298923,48.8685688
45.93443,48.63425489
46.496944,49.41910485
47.116535,49.58705751
47.533546,49.7562271
48.047363,49.79696211
48.94155,49.80027579
48.816914,49.75418429
47.827564,49.78004649
46.435677,48.77598802
45.929367,48.27230194
46.53152,48.96617234
45.60643,46.89321784
47.91154,49.64513287
48.179047,49.51186091
48.126373,49.64776898
47.704224,49.59455459
47.03164,49.33758428
46.350212,49.36336221
45.395473,48.6529369
45.396362,49.25834249
43.11855,46.44675089
43.724327,45.89753964
45.714676,47.92630051
46.02079,47.86203939
46.965313,48.43978941
46.447037,46.41776715
43.205494,39.18108816
42.28825,40.41542884
27.739159,20.97538899
24.556927,19.03454345
21.29374,18.39940912
23.118298,22.32884854
22.656157,21.81517929
22.767696,21.41979964
19.390078,16.81454988
23.183432,21.04566901
27.69653,26.67211365
34.853752,37.40390065
36.564697,37.46868764
36.19954,35.20511733
35.00253,33.0234957
36.392303,36.11576576
32.148315,30.01423281
28.520033,26.40504723
28.221725,27.05807644
33.66839,36.50054366
35.422585,38.23133291
33.280598,32.18315256
37.44735,39.44621963
36.432587,35.16542059
41.20717,44.39690787
42.132957,43.17930076
43.943466,45.87838906
44.20224,45.26899222
44.592518,46.0577896
43.184696,43.40506922
43.74429,45.12136323
41.677937,41.97189764
40.760365,40.83127038
41.10911,42.07700163
41.814735,43.00942664
40.438255,38.63886497
39.31534,36.22546778
39.81208,37.86022774
40.473495,39.40272716
36.994915,33.02646217
35.55334,32.37415266
40.537415,43.8103326
34.526203,32.20941592
33.890568,32.20155815
34.64972,34.68483251
32.527004,31.12387733
31.373701,29.79923466
25.138464,22.01264157
26.399815,24.56535489
25.292448,24.00487949
20.808918,19.12512018
21.261078,20.07418438
23.04857,22.56289951
24.863567,24.69159834
23.350834,22.67441006
22.549698,21.69249897
21.40371,20.53061933
21.85245,21.49713513
24.663418,25.23547837
29.783731,32.09953524
30.624088,32.6797562
33.67756,36.02822798
29.264095,29.21480334
25.185347,24.50601036
26.568758,26.70141258
18.769257,18.75006589
17.951935,17.6382808
18.78472,19.32243076
28.191006,31.74513668
30.370272,34.31915463
31.680416,33.82666697
34.533684,36.7385016
40.685207,46.43936169
43.556858,48.80196147
43.049587,45.31458481
45.057262,48.09457005
46.23329,49.13650493
47.52596,49.66415872
47.663147,49.50234799
47.079018,49.71783157
47.478374,49.77728566
47.16987,49.77683057
47.510723,49.78565245
48.418354,49.78515691
48.86215,49.17610391
49.253345,49.74650855
48.668102,49.65412329
47.941147,48.24535091
47.24283,47.29501585
45.82212,44.90274801
41.995472,38.74677025
41.354336,39.95952987
41.793854,43.73055483
40.706184,42.99855857
39.905323,42.48631356
40.687485,43.91241282
41.42671,44.71779545
42.434147,45.53089428
44.31063,48.12944964
43.05823,44.08858395
43.6213,43.95199831
43.50454,44.2712712
45.491905,47.99021441
45.710556,48.41334739
45.21998,47.63700244
46.312107,49.01911369
46.36799,49.61299051
42.841076,42.34261852
41.022167,38.864148
42.631012,43.10258722
42.893005,43.53033171
42.617836,42.02532103
43.398293,44.14146799
43.67574,45.05710211
41.38345,40.5320043
42.328323,43.63336255
35.808643,33.07416837
30.590525,27.17868529
27.776161,25.63784439
32.22567,33.40970627
32.662205,34.25931288
34.05957,35.53568302
35.46107,36.69499228
38.89542,41.78614616
41.99919,45.66603039
43.750954,47.59388078
42.39873,42.92138995
40.969875,39.24525152
33.44094,28.94824931
38.447266,37.28885562
34.574665,34.81030401
31.646013,30.29608774
27.822586,25.74440971
23.346952,20.77622942
32.85257,34.67630055
25.835264,22.72315116
21.717983,18.08466516
24.236042,21.46884412
